from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5986684;5853758;334;23371;98;62;23264;99;85;25478;112;82;25478;52;34922;46;34922;32
5986685;5853758;334;23389;98;62;23214;99;77;25855;112;84;25855;53;34804;46;34804;31
5986686;5853758;334;23352;99;63;23173;99;81;26108;112;88;26108;53;34652;46;34652;31
5986687;5853758;329;23064;98;62;22889;99;84;26810;112;92;30022;51;34068;44;34046;30
5986688;5853758;332;23275;99;63;23027;102;86;27020;114;94;30216;51;34321;45;34297;31
5986689;5853758;334;23392;99;63;23175;105;91;27238;114;95;26220;52;34649;45;34625;31
5986690;5853758;336;23529;100;63;23347;105;88;24924;125;100;25073;52;33646;46;33646;32
5986691;5853758;342;23933;101;64;23790;105;91;28552;120;97;29544;55;33495;47;33495;32
5986692;5853758;338;23655;103;65;24108;105;88;28788;114;93;28870;53;32981;46;32981;31
5986693;5853758;337;23576;100;63;23451;105;89;28853;114;92;28760;54;32984;46;32984;32
5986694;5853758;336;23521;100;64;23459;112;93;29134;116;95;28531;55;33271;47;33271;32
5986695;5853758;340;23788;99;63;23627;112;95;29700;116;94;28473;53;32597;45;32597;31
5986696;5853758;344;24095;101;64;24032;116;97;24978;129;103;28210;54;32888;46;32888;32
5986697;5853758;339;23725;101;64;23960;109;92;27827;116;93;27870;53;32924;46;32924;32
5986698;5853758;343;23982;101;64;23983;112;95;24865;123;96;28094;-1;32884;-1;32884;-1
5986699;5853758;346;24202;103;65;24364;119;102;29306;117;96;29306;55;34198;47;34198;33
5986700;5853758;351;24551;103;65;24547;109;92;28862;116;89;28862;56;32371;48;34104;33
5986701;5853758;350;24529;102;65;24533;109;92;28841;116;89;28841;56;32155;48;32155;33
5986702;5853758;350;24519;103;65;24689;105;89;28250;114;86;28250;55;31979;48;31979;33
5986703;5853758;351;24588;104;66;25040;99;84;27908;114;81;27908;57;31909;49;31909;33
5986704;5853758;356;24891;105;66;24904;105;89;28249;114;86;28249;54;31572;47;31572;32
5986705;5853758;357;25018;106;67;25062;99;83;26950;114;81;26950;54;31580;46;31580;32
5986706;5853758;359;25116;107;68;25169;99;81;26810;112;92;26810;53;31521;46;31521;32
5986707;5853758;363;25389;108;68;25451;99;85;27058;114;83;27058;54;31842;47;31842;32
5986708;5853758;367;25670;110;69;25768;105;89;27339;116;87;27339;55;32730;47;32730;33
5986709;5853758;371;26003;110;70;25981;112;94;27701;116;92;27701;56;32543;48;32543;33
5986710;5853758;382;26738;111;70;26004;126;110;28605;130;107;28605;56;33034;48;33034;33
5986729;5853758;443;31025;131;83;30901;148;121;36068;142;123;38082;61;36670;52;36670;36
5986730;5853758;440;30826;131;83;30833;145;123;35869;142;120;37883;61;37007;52;37007;36
5986731;5853758;442;30940;132;84;31011;145;120;37235;142;118;37709;60;37121;52;37121;35
5986732;5853758;443;31008;131;83;30883;141;119;37153;142;122;37477;60;36914;51;36914;35
5986733;5853758;450;31515;132;84;31367;141;118;36840;136;116;36922;61;36947;53;36947;36
5986734;5853758;448;31369;132;84;31312;133;110;36707;136;113;36707;62;37676;53;37743;36
5986735;5853758;452;31674;134;85;31617;133;111;36719;136;115;36719;63;38051;54;38208;36
5986736;5853758;456;31906;135;85;31790;145;121;37326;136;116;37182;63;38103;54;38103;37
5986737;5853758;458;32038;136;86;32023;145;120;37026;142;122;37495;64;38667;55;38667;37
5986738;5853758;464;32459;137;87;32226;148;122;37984;142;125;37984;64;39014;55;39014;38
5986740;5853758;484;33894;146;92;34105;148;121;36141;142;120;36141;66;39904;57;39904;38
5986741;5853758;485;33983;143;90;33568;145;120;36028;142;119;36028;66;40261;57;40261;39
5986742;5853758;483;33777;143;90;33568;141;117;35814;136;116;35814;66;40091;57;40091;38
5986743;5853758;484;33849;145;92;33995;141;115;39861;136;116;35602;68;40248;58;40248;39
5986744;5853758;487;34092;145;92;34121;141;112;39658;136;113;35400;67;41146;57;41146;39
5986745;5853758;504;35253;155;98;35504;141;116;35748;136;119;35420;71;41640;60;41640;40
5986746;5853758;500;34967;151;95;34891;141;115;39706;136;115;35134;69;41082;59;41082;40
5986747;5853758;498;34876;150;95;34729;141;118;39901;136;118;35329;69;41540;59;41540;39
5986748;5853758;500;35016;152;96;34987;141;117;34824;136;117;34824;70;41262;60;41262;40
5986749;5853758;503;35218;152;96;35230;141;120;39317;130;109;39086;70;41348;60;41348;40
5986750;5853758;507;35514;153;97;35398;141;119;39255;136;111;39358;71;41639;61;41639;40
5986752;5853758;515;36034;156;99;35977;145;120;35323;136;114;39612;73;42208;62;42208;42
5986753;5853758;517;36211;157;100;36144;145;122;35472;142;121;35472;74;40283;64;40251;42
5986771;5853758;624;43686;187;118;44019;185;154;45573;171;146;45573;92;48385;80;48204;48
5986772;5853758;621;43472;185;117;43576;178;141;45367;171;143;45367;91;47882;78;47700;47
5986773;5853758;619;43340;184;117;43424;185;153;45530;171;145;45530;91;47688;79;47506;47
5986774;5853758;623;43590;186;117;43646;185;147;45780;183;149;45780;92;48186;79;48005;47
5986777;5853758;627;43904;186;118;43782;185;148;45952;178;147;49276;93;48308;80;48069;48
5986778;5853758;627;43917;186;118;43805;185;149;45965;178;148;49288;93;48426;80;48187;48
5986779;5853758;640;44809;190;120;44613;193;157;46819;193;173;51097;95;48978;82;48796;50
5986780;5853758;638;44660;190;120;44613;185;154;46671;193;170;50948;95;49226;82;49045;50
5988293;5853758;331;23192;98;62;23325;99;83;25735;112;90;25239;53;28852;46;28855;32
5988294;5853758;333;23311;97;62;23478;99;79;25435;112;87;25435;52;29367;46;29367;31
5988295;5853758;334;23371;97;61;23528;99;78;25342;112;86;25342;52;29319;46;29319;31
5988296;5853758;337;23564;97;61;23409;99;79;25790;112;86;25790;55;29459;48;35419;33
5988297;5853758;339;23754;98;62;23678;99;77;25857;112;84;25857;55;35333;47;35310;32
5988298;5853758;338;23690;100;63;23508;99;77;25897;112;84;25897;53;34865;46;34842;31
5988299;5853758;338;23644;100;63;23424;99;82;26247;112;89;26247;53;35035;45;35012;31
5988300;5853758;334;23381;100;63;23270;102;86;26615;112;92;26440;53;34382;46;34360;31
5988301;5853758;334;23386;100;63;23267;102;86;26659;114;96;28009;52;34436;45;34412;31
5988302;5853758;338;23644;101;64;23460;109;95;28133;125;98;28133;54;34681;47;34657;32
5988303;5853758;340;23786;102;65;23599;105;90;28480;120;96;29491;54;33606;47;33606;32
5988304;5853758;343;24035;102;64;23820;105;88;28360;114;94;29336;54;33396;47;33396;32
5988305;5853758;347;24282;103;65;24108;105;91;28951;114;95;29004;55;33514;47;33514;32
5988306;5853758;340;23788;101;64;23694;109;91;28981;116;95;28970;54;33083;46;33083;32
5988307;5853758;338;23687;101;64;23587;112;96;29300;127;107;29458;55;33394;47;33394;32
5988308;5853758;342;23971;101;64;23983;119;103;29066;129;106;29066;54;32921;46;32921;32
5988309;5853758;344;24051;101;64;24098;116;96;24934;130;103;28163;54;33057;47;33057;32
5988310;5853758;346;24189;101;64;24243;112;93;28326;130;100;28326;54;33266;47;33266;32
5988311;5853758;344;24098;102;65;24396;116;97;24981;123;98;28210;54;33453;47;33453;32
5988312;5853758;350;24502;103;66;24693;119;97;29442;123;98;29442;55;33819;47;33819;33
5988313;5853758;351;24595;104;66;24532;112;96;29155;116;93;29155;55;34222;48;34222;33
5988314;5853758;353;24691;103;65;24685;112;94;29006;116;91;29006;56;32337;48;32337;33
5988315;5853758;354;24802;103;65;24743;105;89;28226;114;86;28226;56;31969;48;31969;33
5988316;5853758;355;24858;104;66;24976;102;87;28061;114;84;28061;56;32259;48;32259;33
5988317;5853758;358;25064;105;66;25184;99;85;27590;114;82;27590;56;32024;48;32024;33
5988318;5853758;361;25303;106;67;25307;99;85;27270;114;83;27270;54;32264;47;32264;32
5988319;5853758;365;25537;107;68;25505;99;84;27216;114;82;27216;55;32079;47;32079;32
5988320;5853758;365;25542;108;68;25673;105;88;27491;114;86;27491;55;32357;47;32357;33
5988321;5853758;371;25952;110;70;25884;112;93;27622;116;91;27622;55;32837;48;32837;33
5988322;5853758;372;26020;110;70;25915;112;94;27689;116;92;27689;55;32802;48;32802;33
5988323;5853758;376;26318;111;70;26004;119;96;28016;123;97;28016;56;32894;48;32894;33
5988343;5853758;444;31098;132;83;30960;148;122;36141;148;124;38155;61;37242;52;37242;36
5988346;5853758;454;31746;134;85;31609;145;121;37072;142;120;37072;63;37897;54;37965;37
5988347;5853758;452;31662;134;85;31630;145;122;37154;136;116;41876;62;38015;54;38083;36
5988348;5853758;455;31852;135;85;31868;145;124;37050;136;116;41817;63;38152;54;38220;37
5988349;5853758;459;32101;136;86;32084;145;122;37564;136;117;37419;63;38392;54;38392;37
5988350;5853758;461;32280;137;87;32187;148;117;37652;142;120;37652;64;38663;55;38664;37
5988351;5853758;463;32415;137;87;32226;148;121;37940;142;124;37940;64;39001;55;39001;38
5988354;5853758;488;34158;146;92;34105;145;122;36194;142;121;36194;67;40388;58;40388;39
5988355;5853758;487;34090;144;91;33987;141;119;40132;142;120;35874;67;40446;57;40446;39
5988356;5853758;490;34330;146;92;34022;141;114;40012;136;114;35754;67;40731;58;40731;39
5988357;5853758;490;34285;155;98;35539;141;115;39851;136;116;35593;70;-1;60;-1;40
5988358;5853758;505;35360;153;97;35224;145;118;35855;142;121;35528;69;41348;59;41348;39
5988359;5853758;502;35173;153;97;35170;141;116;39969;136;116;35397;69;42076;59;42076;39
5988383;5853758;632;44215;187;118;44019;185;147;46311;183;149;46311;92;48357;80;48175;48
5988384;5853758;625;43757;186;118;43879;185;145;45643;177;147;45643;92;48148;79;47966;47
5988385;5853758;621;43503;185;117;43572;178;141;45376;171;143;45376;92;47876;79;47694;47
5988386;5853758;623;43618;186;117;43665;185;152;45440;171;144;45440;92;48056;79;47874;47
5988387;5853758;625;43772;186;118;43777;185;148;45840;183;150;45840;92;48208;79;48027;47
5988388;5853758;634;44385;188;119;44048;185;153;46207;190;155;46207;94;48703;81;48522;48
5988389;5853758;639;44700;192;121;44697;193;157;46522;190;159;46522;94;49237;81;49055;49
5988392;5853758;642;44911;190;120;44613;193;158;46922;197;169;46922;95;49279;82;49097;50
5988393;5853758;641;44874;190;120;44613;193;157;46884;193;168;46884;95;49377;82;49195;50
5989903;5853758;338;23633;99;62;23726;102;85;25833;114;93;25833;53;29518;46;29518;32
5989904;5853758;336;23536;98;62;23820;99;82;25658;112;90;25658;53;29680;46;29680;32
5989905;5853758;337;23598;98;62;23724;99;81;25569;112;89;25569;54;29708;47;29708;32
5989906;5853758;341;23879;99;63;23827;99;82;26235;112;89;26235;54;35473;48;35451;32
5989907;5853758;342;23969;99;63;23835;99;79;26270;112;86;26270;54;35139;47;35117;32
5989908;5853758;344;24066;100;63;23813;99;81;26103;112;84;26103;54;35521;47;35499;31
5989909;5853758;341;23872;101;64;23614;99;84;26902;112;91;26902;56;35901;48;36134;33
5989910;5853758;338;23646;100;64;23446;99;84;27632;112;91;27632;54;35099;46;35077;32
5989911;5853758;338;23687;101;64;23560;99;84;27664;112;91;27664;53;34736;46;34714;31
5989912;5853758;340;23786;101;64;23628;105;88;27920;120;95;27920;54;35394;47;35372;32
5989913;5853758;342;23960;103;65;24004;105;87;28088;114;94;29649;53;35191;46;35169;31
5989914;5853758;347;24272;103;65;24102;105;89;28224;120;96;29823;54;33729;47;33729;32
5989915;5853758;348;24345;104;66;24185;116;96;28941;127;105;29099;56;34056;48;34056;33
5989916;5853758;344;24098;103;65;24004;112;96;29291;127;107;29449;57;33394;49;34529;33
5989917;5853758;346;24223;103;65;23930;119;100;29229;127;106;29575;58;33695;50;34791;34
5989918;5853758;346;24201;103;65;23990;116;97;28809;130;103;28809;56;33961;48;33961;33
5989919;5853758;348;24366;103;65;24305;112;96;28752;130;102;28752;55;33756;47;33756;33
5989920;5853758;347;24288;102;65;24413;112;94;28356;130;101;28356;54;33433;47;33433;32
5989921;5853758;347;24324;103;65;24544;112;95;28489;130;102;28489;54;33717;47;33717;32
5989922;5853758;352;24623;103;66;24693;122;98;29570;130;99;29570;54;34016;47;34016;33
5989925;5853758;364;25512;107;68;25547;109;92;28032;116;89;28032;57;32927;49;32927;34
5989926;5853758;360;25213;105;67;25295;105;87;27734;114;84;27734;57;32676;49;32676;33
5989927;5853758;365;25518;105;67;25305;105;88;27772;114;85;27772;56;32413;48;32413;33
5989928;5853758;363;25424;106;67;25559;102;87;27678;114;84;27678;56;32389;48;32389;33
5989929;5853758;368;25734;108;68;25816;105;88;27517;114;86;27517;56;32433;48;32433;33
5989930;5853758;368;25790;108;68;25751;105;90;27611;116;88;27611;55;32404;47;32404;33
5989957;5853758;457;31971;135;86;31977;148;122;38164;142;123;37269;63;38386;54;38454;37
5989958;5853758;458;32094;136;86;32074;148;122;37642;142;120;37842;63;38398;54;38466;37
5989959;5853758;462;32370;137;87;32273;148;117;37664;142;120;37664;64;38618;55;38619;37
5989960;5853758;465;32535;138;87;32388;148;119;37817;142;122;37817;64;39254;55;39254;38
5989961;5853758;472;33059;137;87;32226;163;127;38341;155;128;35155;64;39142;55;39143;38
5989964;5853758;491;34372;146;92;34105;156;125;36409;144;124;36409;67;40464;58;40464;39
5989966;5853758;492;34427;145;92;34144;141;118;40073;142;119;35814;68;40576;58;40576;39
5989967;5853758;514;35946;157;99;35848;145;117;36450;142;120;36123;71;42048;60;42048;40
5989968;5853758;508;35559;154;98;35487;141;115;36056;136;118;35728;71;41771;60;41771;40
5989969;5853758;508;35576;154;97;35394;141;115;36040;136;118;35712;69;41702;59;41702;39
5989978;5853758;-1;-1;221;140;38225;178;139;37905;185;145;41666;76;43135;66;43135;45
5989979;5853758;-1;-1;221;140;38206;170;138;37841;180;144;41602;77;43489;66;43489;46
5989980;5853758;-1;-1;211;134;37616;163;130;37294;171;136;41055;78;44051;68;44051;47
5989981;5853758;-1;-1;209;132;37516;163;127;37069;171;133;40830;-1;44214;-1;44214;-1
5989993;5853758;631;44160;187;118;44095;185;154;46115;171;146;46115;93;48522;80;48340;48
5989994;5853758;626;43850;186;118;43921;178;142;45698;171;144;45966;93;48439;80;48257;47
5989995;5853758;627;43866;186;118;43889;178;141;45690;171;143;45690;93;48233;80;48051;48
5989996;5853758;627;43900;187;118;43977;185;145;45931;177;147;45931;93;48302;80;48120;48
5989997;5853758;629;44018;188;119;44099;185;148;45841;183;150;45841;93;48438;80;48256;48
5989998;5853758;632;44230;190;120;44363;185;151;46052;183;153;46052;94;48644;81;48463;48
5989999;5853758;636;44523;191;121;44544;193;155;46346;190;157;46346;94;48985;81;48804;48
5990000;5853758;641;44848;193;122;44760;201;160;46670;190;162;46670;95;49381;82;49199;49
5990001;5853758;646;45215;199;126;45243;208;165;47033;190;167;47033;95;49602;82;49420;49
5990002;5853758;650;45526;199;126;45243;216;185;50730;193;171;47344;96;49995;82;49813;49
5991511;5853758;340;23831;99;62;23895;102;86;25949;114;94;25949;54;29661;47;29661;32
5991512;5853758;341;23890;99;63;24011;102;85;25914;114;95;26876;54;29982;48;29982;33
5991513;5853758;342;23953;101;64;24097;102;86;26757;114;93;26757;55;35592;48;35569;33
5991514;5853758;346;24189;101;64;24009;99;82;26795;112;89;26795;55;35558;48;35536;32
5991515;5853758;346;24186;101;64;23963;99;78;26509;112;85;26509;54;35370;47;35348;32
5991516;5853758;344;24099;102;65;23937;99;82;26746;112;89;26746;55;35846;48;35824;32
5991517;5853758;346;24202;104;66;24006;99;81;27421;112;88;27421;55;35545;47;35494;32
5991518;5853758;346;24255;103;65;24027;99;80;27340;112;87;27340;54;35403;46;35352;31
5991519;5853758;344;24055;103;65;23862;99;85;27798;112;92;27798;54;35098;46;35047;31
5991520;5853758;351;24543;103;66;24030;105;90;28263;125;97;28263;56;34134;48;34134;33
5991521;5853758;350;24499;104;66;24365;109;93;28354;125;99;28415;55;33950;48;33950;32
5991522;5853758;350;24467;104;66;24355;112;95;28605;127;102;28605;56;34158;48;34158;33
5991523;5853758;351;24576;104;66;24241;119;104;29528;127;106;28900;57;34427;49;34427;33
5991524;5853758;349;24434;104;66;24191;119;100;29238;129;103;29238;57;34388;49;34388;33
5991525;5853758;347;24301;104;66;24216;119;100;29058;130;103;29058;57;34345;49;34345;34
5991526;5853758;350;24494;104;66;24367;119;101;28929;130;104;28929;56;33917;49;33917;34
5991527;5853758;351;24600;104;66;24800;119;102;28681;130;105;28681;56;34193;48;34193;34
5991528;5853758;351;24537;104;66;24752;119;103;28703;130;106;28703;55;33850;47;33850;33
5991532;5853758;366;25632;108;68;25670;112;93;28152;116;90;28152;57;33004;49;33004;34
5991533;5853758;364;25470;107;68;25534;105;91;27960;116;88;27960;57;33023;49;33023;34
5991534;5853758;364;25490;107;68;25626;105;89;27868;114;86;27868;56;32573;49;32573;33
5991535;5853758;367;25666;108;68;25771;105;91;27959;116;88;27959;56;32575;48;32575;33
5991536;5853758;371;25954;109;69;25981;109;92;27750;116;90;27750;56;32685;49;32685;33
5991563;5853758;463;32406;139;88;32518;163;130;38178;149;127;42620;64;38825;55;38893;37
5991564;5853758;461;32249;137;87;32186;155;123;37588;142;125;42456;63;38533;55;38601;37
5991565;5853758;461;32284;137;87;32296;152;121;38066;142;123;38066;63;38704;55;38771;37
5991566;5853758;467;32656;137;87;32283;163;125;38346;149;127;38346;64;38838;55;38906;37
5991567;5853758;467;32716;139;88;32668;155;122;37998;148;125;37998;64;39268;55;39268;38
5991573;5853758;518;36251;157;100;35957;145;120;36650;142;123;36322;71;42297;61;42297;41
5991574;5853758;514;35977;156;99;35835;145;116;36375;136;119;36048;71;42189;60;42189;40
5991575;5853758;511;35804;155;98;35647;145;117;36486;142;120;36159;70;41995;60;41995;40
5991585;5853758;-1;-1;221;140;38227;170;138;37845;180;144;41605;76;43102;66;43102;45
5991586;5853758;-1;-1;219;139;38108;170;134;37530;174;140;41291;76;43419;66;43419;45
5991587;5853758;-1;-1;212;134;37673;163;130;37294;171;136;41054;78;43742;67;43742;46
5991588;5853758;-1;-1;209;132;37543;163;127;37079;167;133;40840;79;44108;69;44108;47
5991589;5853758;-1;-1;211;133;37728;170;133;37440;167;139;41200;80;44500;70;44500;48
5991590;5853758;-1;-1;213;135;38095;170;134;37535;167;140;41296;82;45012;71;45012;49
5991598;5853758;643;45032;190;120;44922;185;151;47046;186;153;47046;96;49777;83;49595;49
5991599;5853758;637;44561;189;119;44480;185;148;46807;183;150;46807;94;49101;81;48919;48
5991600;5853758;632;44260;188;119;44293;185;155;46149;171;147;46149;94;48743;81;48561;48
5991601;5853758;629;44048;187;118;44052;185;154;45881;171;146;45881;93;48491;80;48309;48
5991602;5853758;636;44501;187;118;44155;185;153;47170;186;154;46681;93;48893;80;48712;48
5991603;5853758;632;44238;188;119;44160;185;151;46061;186;153;46061;93;48608;80;48426;48
5991604;5853758;633;44307;189;120;44335;185;152;46130;186;154;46130;94;48685;81;48504;48
5991605;5853758;636;44495;190;120;44387;185;154;46317;190;156;46317;94;48851;81;48669;48
5991606;5853758;637;44603;191;121;44674;193;156;46425;190;158;46425;95;49031;81;48849;48
5991607;5853758;640;44828;192;121;44727;201;159;46651;190;161;46651;95;49303;82;49121;49
5991608;5853758;644;45085;198;125;45180;201;163;46908;190;165;46908;95;49591;82;49409;49
5991609;5853758;649;45442;198;125;45283;216;184;50647;193;170;47261;96;49964;82;49782;49
5993116;5853758;348;24325;101;64;24484;112;93;27536;127;100;27536;55;30297;49;30297;33
